,is_webshell,string_entropy
3759904e47e1cfe714cef50c2136171bada90335adaf55131967fb73370b0ed9,0,4.479739371000303
37893e718a8c9eeeb5a386a58191eb5886a0fe12a2385874d65d217308a99941,0,4.371466361474253
379f82030b8855f34b8af10e5d8c4c98291752ed39a42ecebfb326da591d243e,0,4.687467141127581
37b6f5012ba9247862085d512fe2520595a0c491e13431eff4ec6b90bd292e27,0,4.832580383830151
37ce5c4db621ace1124f7609dab8e3b7cedd3fc27fa2630803db7717f265fef5,0,4.488087494947353
37cf2de2568aa0f85468f0b638ef540648cd54edfc6fa9648b63d40c62905f5d,0,4.19529841610596
37d8f5ff2afac56d3088fe3ffd8fce9f5eef825e9279c772111e6a45511edef0,0,4.70990395959192
37ebbb04d05b3157c2177b808ad8d1a32e912de21a6f70e3c0c230369601cf15,0,4.845464169690301
37f791813eb785e55d13db26adbabccdd9ed3ea405d2e70059d32f24dc2dbef8,0,4.1278390584409275
37f998570164750d66ddfc68fbc4903bcb9ced3cc77b3aa0e1c497e4cbd51dd1,0,4.63494905367762
380bba4a4d3326b36e2068a7c4b768e5248569c18c00df1719d3b52f8aeb47cf,0,4.634716680056502
38173446c61a3a57a8c6abbeefb7bb9319a1c05183b650c3f18f2bc470571e86,0,4.591841998077838
381f653cfff3478cb47757a463e6944761a9fa7dc7dd77c5b5b7124a5e53c3a0,0,4.4681512428740415
382990758f91e6bbb35a73add8b9fe770634e0d2ff3027879be4643ef49a5a7e,0,4.238283797946457
383d771b55bbe5343bab946fd7650fd42de1933c4c8f32449d9a40c898444ef1,1,
384c9a157f0ee66a100e8ba78e07fd4e462140987a1b83ccd3a8e57fabb01934,0,4.723143634874187
385b917d6baa1161f922b9d8cb8f494b78976b1d1a9a61713295d72fed6b0c13,0,4.2574164521594104
386af3c5620f8c4614d3b52461e2547d9108846779a21f256b0a856b9d572333,0,4.251171435298275
3875ab9a72831c02e0b0003b7e4678251a49c556916da0979dccd25921e8df65,0,4.142593127489921
3884acc2977658df594cc7e4f9457055de5b7f4a0bb53774567151bb8dbe91c6,0,4.455520784293772
388d2c03b8fb4ee6d96e8514b1c8869fef323eb91351806a06547244412b428c,0,5.059280900514443
38952b997243d15ce0c6e328aff368e7b66c0888d42a21b47dfd84dfdc0f9a71,0,4.365124045132755
38b82c1106c5c0360bf5a4c438b21c774ab97126d274af49cc9e809f8ad6f175,0,4.465088807344871
38d6e05fa7c334d6022e721a2a68fcc3f79110a1d7d2bfe0ff73c9c545e0ae2e,0,4.266560923086116
38dd8c152947bebd182b4934883e2dc9cb11b2eb4ea3b2e3b97825c97e8e0b99,0,5.018883487411909
392511cec31ddd71b7c67197400fb5674e500b176f6d61b572e31868c860b163,0,4.918334015697277
39274402e21f2423c38ef3601cb35439b1ec6ddbaf36ad00b151e1cf2130461a,0,4.421284459317313
392d112c5f3c461beea2b85d1a8064f9322ad1042e223dc8642597a22736a100,0,4.455151158773175
39414ada992524a9c1887b0b193945eb6c8ce45a4cc511e7d1cafdcf84f0de91,1,
3950409c37956e36bb180281eb6a435ff311c9e4f95147e9eecdd0e78f0b14d0,0,4.408912874821576
396ba40ae30701fff6dd5f321f254a52524f8a76f0909ea9717dc9d0ef5975d4,0,4.543399836107959
396d316d3b1740122b4c68706731514b2c8603cd00720a511ec98177567c5c1b,0,4.974289989327387
397313c9d1e2c23e1ee46fa893b934d7d48e2e0214338a0c8f11e53f9707b911,0,4.674994987789122
398c190af46781cf8b3323df8b443fa719bbcc9ace3b8bdae386740382489b5a,0,4.197305726043893
39a635e227e2b8ac3527dc87765d7cc43b1bb610286a47624a9d74557d51b5fa,0,4.441351760772487
39b5f35a6c8f3bcce8117a6c221a02a79b7c06ea0e6c460766b02478f116d551,0,4.7149601418806535
39b6aa7efa77a0ad707e3fdb4f8b8f3b1f9b9420a90765232b893ec7eabcf2db,0,4.268837815779081
39b8871928d00c7de8d950d25bff4cb19bf9bd35942f7fee6e0f397ff42fbaee,1,
39d78a7ca9e7de324831a47c0bc0eecb4c72406f680e7a66cb18b5aeca10a6c7,0,6.054398961356648
39d95f6a784034aa51cd8de460bd75762bf10f56d4314cd06553e82276050158,0,4.666539571124527
39e85439c4985c929153bf2896a69464a4a7dcf0f7c94701d470f3269df71bf2,1,
3a0cb73cddb19bad0e52175d2ed8932b444866101bef0634b64d101a70139c62,1,
3a105c9bc5f20c64c155d0aa9281a137886475f145f97ddf2628be3dee3c26c3,0,4.199691176724398
3a12aec54c4e7cffbddaec0f3268b9c490a44a32404ac8fc017fdcfbb1774322,0,4.560586857169116
3a14740380507ee380fe9fa16d813244bc034c19260d6d1e5ada3d6d01c22c1b,1,
3a1a5fb5abdd3470f7b978bb75deeb56385698ea92df9ec2c0e06716f11e7120,0,4.649319191698316
3a23be877b9b5b852e069914dfcb0531ab2443b6c66e854665adc104393f45fd,0,4.931787590985117
3a266703807aac1af1188c8aa602703dc101ca14ca3fd88de6e71a5d686f66d9,0,4.389640874330762
3a35ece5be5e2f8714c4095896a8e1a156bef917661252fb0c2e1074a148544c,0,4.455465722018148
3a43a124cd826fbe4c1c8dbe3765c0d4430571f8892abd858a247470fb12722b,0,4.69374007675466
3a63d109123049f87328a96dc8fe6ed25754398dbb0660500e42dea3032148e6,0,4.460927420719242
3a6679f5fd1fcf207b7e697f5db6ac9280d0c3579dc2ca52a1970c914eadfc00,1,
3a83c0517c61978d246ad8c9d53e7f8385d7c330b14b744f252b2306495b7124,1,
3aaa78970f3ed551478f9035c923eeba8a2648c2e04f333a61ed48494a5a325e,0,4.491067302075994
3aabd688219b2549f2ca8a4e67e2ed1921c94ec57c585196c331bcf2c65bd78e,0,5.800091342259505
3ad4186bde520e459927aa7499f53adbd72a6ef3932f19d7ae7f74aed16c7a2a,0,4.278638345417491
3ad8cdfdaed8ad8c18bb863023754350c3393a607f54fd7a4ca0743e88b687c2,1,
3ae94403cf4930dc1661f27df21a79656a8d72a6d91c1e721f797ed5899bde09,0,5.634036202811625
3ae9acf54d0d59d23485d397bbaa2af25b42f7f08cb55942d9d41a12b1443041,0,4.451182273590751
3afaa11a930d0313afa2690bbb87f2e0e2fc4373c170062de7f293e6816c146d,0,4.409342558779136
3afaac051e628f4637d8cdf2a617e4f1484e2afb60dcb6b9270f32b8db010aeb,0,4.145448563653401
3b0056b9313243617e8353f5949686aa2b7ebd58766131cadce14c53c7fb05ad,0,4.756304428064815
3b1a616793b87c7698fc5e7417075e46d6cc0644331b9c392db9086cde9f747a,0,4.938666259970682
3b1b5388142b06c563e84adca508fc1cf9fea424e4d8ecb05ef931d1bd6e8496,0,4.265842801586094
3b3dbca00b5bd7e331f3dee25bfe1f8b14c91c17761dd9cc18515a150bf18b70,0,4.8289660445179905
3b4aa956b338ff0525da9364f56208930fc6366dd28677843fd1a53767751c35,0,4.4396762462715
3b4d6c40d07bcfeca71dd0c40193f01da91ed251b02dc43a6e0214de539f100c,0,4.294320181640469
3b567d0208a74dc3f9090865a24728c508abd5bc6bc218713ff11fd22d253492,0,4.20184123230257
3b5b93992de70bee797f66539b33a5a9e396a8b58dac77f062a795381356524d,0,5.127068497397162
3b5de2d331af3e305d30c0f0b58aca29fb7c301cb399878f598fe70f8bf71396,0,4.179001094243399
3b65ca61d80d5732734807a72dde963e3d6c575ea5d0951c8d1521950b4a51ed,0,4.300214501652553
3b71128578f865afeafb89af52d2e96e61ac7eb0c385912b2a4f6f7d9f332a06,0,4.661422151867479
3b7352be136b935cf49b0f0d88de88e59613745cfe1a2adbc8448f8766dd4200,0,4.814784846061832
3b864bc90a8b9c5e56f83283fc0af5372d4400c4debd22c8c36732b582270866,0,4.3064246266276065
3b8727e6cd4ef60f4d093edd0bdb9510d2c72aa5e4f4be0e042cea0e82dfcfaa,0,5.564337398917713
3b93af6815d4709b968f9b9c1a220e5a13a545061ac8df3f83beb127e63fa056,1,
3bc0a513cae8e56aa2bbc043832934c45f6f5a0bf7f92842991283d53070090b,0,4.991627704799282
3bebff69eaa910b2c6733c90e2471fcdad000c72b6b1b317a1c382b4233fc5d8,1,
3bff76927a9c075fa9a45f78695c19355e51afd2fe348b1ef5b5d149889fd062,1,
3c151bb5e6ce436aca1b03cd233f72fccd3ca63a260ea5b3ebf0ef02951bdf92,0,4.3090023727854065
3c1fdc1df9805cdb51d20c7023c46ea3b4b720394c1d8f030789884bac482fea,0,4.77580307552698
3c2811c345e88c17088339ac93c76ad49d31b337d12d6c76d024b00280cbee3a,1,
3c2c2d6a72bb5fc300d2b0874b65e3c247e764fc580a08c1808be3cf23dc1c13,0,4.6880396490079095
3c491f2a99bd5d60b1af58ed80bbbb008893217637b4d73cf8b58ff6d7e240cf,0,4.07576718838101
3c49ad220b504f5af45e03ecf43e4e7b2d11eca7ad08fe3b5b9d52a440eab048,1,
3c59ac699dd1aaf5441063966c6c42e5eaa95aa95736e892adc7e68d02b9631e,0,5.840155553744333
3c5e413bd5348d3a895b682eb0d05ea98b0626fc2a4ea45bd9eca1b6fe8444cc,0,5.170800559736503
3c7632ae05eb9dc175d2baeec17497a86cc4589312dbb9ef5d9e62cb72363155,1,
3c7e1902807a0101dead93d5f00ef9015b4073acd43508bebd0ac314649d2b38,0,4.808919561111726
3c7f22c9123e04109df7ec11a9a94cc1b552d0ab33f2b2e5e35deacf27841f2c,1,
3c889b8713786a3fde0204815c6cecd0d1f737a0bf22f57a94f43f9788847b9c,0,5.528410180008573
3c92e36cee5fd44ab395bd31a25f6852c53b0b178347948ef02041ee56465b28,0,4.288666179593843
3c9b4a962ecc4545922cf9055fbed2b85d91ff8b7f29db40fbf903bef69f8836,1,
3ca0e628bc72ffdefe4ea68f73f15e502b0a06fa01b85768184deae284f3f5d0,0,4.661329416582429
3cb5d7fc01ed984711742500ad58ac2d353aeb7b6d8763492190d586226ae8b2,0,4.566424582427
3cb9cf4170dc0b6a44e34ba80a0ad3aa419cd7c10393a746591ce263f2449995,0,4.964207448089789
3cd5f28ac4861935028854350232d78cf9e2b5fadfdac6b7802bb128245ac72a,0,4.380817813982481
3cd88bfa1cf29d1a5e696d0b5b2abf7116b012efa613c59ee6e37a4e872e89e6,0,4.112808167212389
3d0748160154b87e09c2ff030356bf3ec4b96bb60887a11cb62b5fdd325a79bd,0,4.72764336980868
3d09cc5ed27dac9638589b87554fa183bee370304601dc0b64262f79da2471e7,0,4.58404556441624
3d0e2964ab1b4bc54ffb80861a8ce5e898713ca1e43f0d7a5ce130e0980b0975,0,4.017176921766864
3d0ed81b0bd9abedd635a1a6f265a1b4eeb15f3dd7da66a6ef8f7973ab0e4dcb,0,4.199248826194416
3d1425a44f980dedc2b4f681b8b08b6f4af2140e9bb765e2b342c8c7a97638bc,0,4.546587345818211
3d1bab1eba806db798baa71df4b7240af5d0b44bb3de92f1dc53425528f30ca9,0,4.426317852256263
3d28ec9217183df58140cca3ad74b38ada4691470615db2af7f8a25a301b686e,0,4.3040344522971745
3d4ef2764424bf968aef738a06dec0095eedc44ec49955b1f6e31e51eaf605b8,0,4.780021433912196
3d54a11d21d0a3b1aedeffdcd74c7381292dca49a0f926da5de8a67c47aaa0af,0,4.6599901083627975
3d637ffec60e5cd77e2497e0bfa0bc20454b7ad0b89cc7a94e68b2549b6ce818,0,5.116915402972631
3d651dae563678b44599995fc7bcbe412739af1d6259848f15731f69b7efa5d2,0,5.380075503560886
3d83d3401313f1c0138581971228daf754143121082b1e7030259029f7c8fa0e,0,5.405510694796822
3d8e80bfac162f449601185a00d53cfcf0b9afb4cc096bcbec6a92a559babc16,0,4.4582806607146255
3d94ba4b7e4bdd644933a38896bf5bf92e404d3c8ac047a1049259b7e702dcb5,0,4.171902343999476
3da874e1d80956b8e38820fd19228f5ba97ccd8acf63769114b05d922afe5124,0,4.816446945399828
3de172b131448889bc41f5af072ad5c8bab3ea9a53327a2cc7a1ddafd6b1b7c5,0,4.436539967195814
3dead48a0ec041a13a2579ff932916b504534bcb245962a63366f84662eacf8f,1,
3dec9e8acfac2f790c47f32532e815e9065aa9202446b64f12ca21eb43bb6d8c,0,4.9814877469983925
3df9f72c5e126dea81e78286e1a76981816a9950ec4a1b77cb121419c8983fd2,0,4.390395878078787
3e1353939d03a685fff1420a60ea22778e344196948936189ddd376f06eacee1,0,4.453082668702065
3e19726ad292da9fa286e0336725cee339ba957238a23b98dd1d48174b91b08e,0,4.3531706150399705
3e1dd3e72f32689cbb7e02568528b6ab8d74bf58a1f265c92fc9513f2dd07e62,0,5.981853936178139
3e66e706187d64f345ffc321e68ec69c4d5d6884aae9a6b48e11632536164031,0,4.879459937120584
3e6a4cb8adf6675d1572d5294f34adf4d808a23a1df6e63f18e59c13e76b336c,0,4.817117383081423
3e78ba1a338c31a8622de6e1c44a94e69f5aaf5f1ab53323314d08eed044135b,0,4.629943537944553
3e78d8343c9825df2f381fd0cacc24348664e8c932d9f62b1bf7c240070cb7e5,0,4.523967458978223
3e8124178cb7300d60191679e2cb4ff16c5f10b79999947e3a716e39163fb113,0,4.907757455354007
3e8d32bde54f9f71996e7c9dbba46750ac75cd620f88affc9727dd049c934d40,0,4.660772168271426
3e90d1b3f2941ba2bf9c6b5d990bd86252dcd7dcced1695dbcede7b5b7931959,0,4.432624880606367
3eae344cbe6f7ad99c744f20fb72baba1be5677fdd4382dcb5f3d23a531ef26f,0,5.151210937535659
3eb8061ca431b4c953b3208a7742e2597c340ac7b3152d0d4f3de9ddf262ed30,0,4.740099257287907
3ec993984c396c4a3d35e33e7ffb3d40e9663f1c0c5e7c1ed3566b63a5ffcaa7,0,4.386187368618526
3eccaace000becbc6002e3a8035418f26dceba553c12ea596af26d20e52896f6,1,
3ee8ada6e6d4101598a65e3f074bcf2b0d34a4651e28b789f1b8d52bfd39b1c4,0,4.976299237175312
3f08ea8027820fec00d07d07ddfcadb1e665a219ace09071bd1681f0b645f4c7,0,
3f1c0dd0a2492f45cbeb16abd13cd358021fed1e349136c2ab642ccc8ab4e9ec,0,4.297768218584918
3f1c680e05223a52636b567a7e1f0a4f1495b2ded2ddcca1ce235d9bf9105cb1,0,4.431120853965486
3f23cd812701ced8145392fe7255e058fa1ca129ab361ae5d30cb9cf6015c674,0,4.856835210628429
3f32cda57a84b6b6b292a8e871d4077f89726a62f547d5467a85ea3862e33fe9,0,4.249630789812262
3f37210290d0bb6419182d5dcf65b7517b0198d67fa4a8f9e19471e54699ff53,1,
3f858990e993616cde7e330b2f7402ec65924e6a01d433997b36d55ba9062be5,0,4.509393592801784
3fa9997563e96a8b8aec808b4fbf5f21f420efa34384f288718c5a2e322508e6,0,4.430079274932314
3fb7cfb600d0e7608ee12060dbeb1c7c371643e077b19f0c8864c7c07bbb5298,1,
3fc47033687a915b0aab0725a94311ae3d006761cb62da09abe4f9f51f6c7d64,0,4.492035699051671
3fe6355d73a64697893151cc82eaa9d64fdefc9efba351b9eacff6c2bf2903c4,0,4.48943952927493
3fe9214b33ead5c7d1f80af469593638b9e1e5f5730a7d3ba2f96b6b555514d4,1,
400220d95697c08837aa9b85c5835fe77689f910dd0d0d55cdce7204c98b5359,0,4.223857775661409
402feb98a8f303bad7e721c6c721ade311ff09fc637c8478c43c2ad0f8960963,0,4.358325445539934
4060bd9a577e2c43775df46f9d86185969f1683c3316e48daea1ea57d1d6cebe,0,4.567352561961734
406372911a1551c6710824233e1319f6bc644c18b5b4a7ccb58448491524c36c,0,4.417106130196936
40665cee7713248d439ef5fab5ac70f8e07b0cfa2630ead75cee88e74c5a6d2c,0,4.309793712818527
406dd59703e29640a4b286ab1fe564648ce171d821f5c560c4d49e012609c599,0,4.674688608038221
408bee48705abf75ef4b707e5bb386fca116bce7b87ba40efb0a8d499f3cb44f,0,4.5703884040033085
408f131fff0bf4dd679c43f686e9ae76ca342d13096bbcf225863e92ddbfa2cd,0,4.996022121865944
40958c3717a3b42b712ea0e5bc8a51e7d39dba102de0f318d1fcfd398ff298f4,0,4.4224909928624445
40a39bde84258ada5eff9ad3124194934196665231c370d507a240d111ce0a6e,0,4.335970858598519
40a8b0f25fe09c9b9ca8e511944e4fcec472cadc39147b0e156265f5b689160d,1,
40a993edae1d4318422cb5c878ab9fb2d2d7f0e0a39915483fcda4ee2b7152b2,0,4.3496569368173805
40b059331847b05ea024b1667cac56d0cc0c547133918f5dcca74a7e364b25fd,0,4.710127078193939
40c7cff39da6aee806d4cc13cfe18e9b8b68dea3fb390e6434b4aacc6aa40aff,0,5.760004317261812
40da9745f895f45af374dc08e6b260dfffb9471c39a010201134d1f80ffd7daf,0,4.449466564541721
40dd9b52f7a23ec26f269ea6a2ce62365ad2096c6b249598c24616918571e1ef,0,4.250528121774313
40e8b32eacf49e4961a04abbaf301b2760259531f8599dd3265de04358f00ca7,0,4.220690372338715
41042d52f9c236cd7064ca17866ce7682667260908bd5e8abaee8d6fa271e5d4,0,4.249941218809928
4137e7d971449b5b1a6abc71f54d20d061dd3dc967167b746ed5478c51e58314,0,4.091845606022854
414f05869dfcdd0fd0122441cfc9e0e9cb4044233dbb5da8da7f90c7048268c4,0,4.354713941432111
41565eb27bff707576348c4b8b7fc74245accec1f7f96b092fd0e431715817ad,0,4.479304915616209
417625857aaf1d0175546cb36f3eb7a908475b3ece9582851338b5ab4d1fd9b6,0,4.331683474808881
41812d6913a6e61b29ede92fc4da9bbf488716fdffa93ae30613e829086700db,0,4.310147569426131
419aedce39cd2bab0a5a42a247f804b36e122dbaf0a6c8626bbfb79854e6f39f,1,
41a7631d7d3274a0c23e781c5d1a6fa374d1a63abe02266ecce264874d3e5928,0,4.778918709676942
41b7b261001718a6a7847ebc7c1eff4fbd2a179cf86b837fc81d106942f5d03e,0,4.424817220019344
41c122f1b84fd5256032af92efe9708940e62cfe82b4ba39d8661eb93f490dee,0,4.415993049411992
41c1e409e7e822ef4c1178bda79c0e1d3fd49f36b8d6a62cf67e1245dc5aa6ac,0,4.965174562489544
41c547fdab6bc11829f9ef06138d390f162c7fdfcf5b6e07354aa6becc6606f6,0,4.4182980305728226
41cbf7199bdb270ac07d03c8cef6121986b3668f7038f74ad4ee5e08fb877e61,0,4.539864454643807
420b5ee436011db89953454e54b9a87b97b1f5e2c02b7c990ac481ff60bd2fec,0,5.159033839460128
422cc3e96410d679819fedaf82fd717bfc3664fa7226df57d76bc49eabe23b5d,0,4.747084813121881
4237ce8cd97e11afbd488307e4d47f79ac83307f907c78406cde54fb37a7991b,0,5.02192375487951
42422a1c3778d41042bcb9a6e0a8f1a2e328a23bf919eb1a9c29051a145d5ab6,0,4.684889130050407
424797a6ead49be852f8a34e1350f48a3bf5fa9b08dcf325b96177c5001e32cc,0,4.453745540031059
425a64592503f1a8c6006a4684b90fb3cbc77c85fc6b12436233f84992bfa9da,0,4.596324491840541
427beb29e32dfa41dcb053122c8963ea659da9dc5cc459b44ea8e8b1dec8f15a,0,4.538548935975234
428608e7c528341aad6a35909a473c3a3232dfa1f2877aaba05fac87417cea9e,0,4.067287296055687
429231c6b64c87d50a73ed98c051d97fd063bf2e135aa3ded6872ae08edd0098,0,4.111905348416172
42c1d1ac611fd132655f2cee7ba2660de80d0b2d6554d01cdda6705f4fc977f9,0,5.438361648209327
42c408f500ce8311bd27509cf815de7dc9afc0ddbdda0e578ee767b640bc322d,0,4.553693553025738
42d408edc9e26dd00be877d310246b02f09e773fc15eac07d384551ad53ba3d1,0,4.2388989563680255
42dd183aaf5c82588af6d7050e69653a6f8a9130802bde3d97b4cded59b9502d,0,4.117851204453452
42ddb2976284a88a03a3602a8c5d2682ddda8b47c3f345e7d7b35bbb8fd873fe,0,4.2717032050967285
42ed7bcb98e49065d493ade0850617ee352ea852bf74d10343bb162fc3896701,0,4.9861503857635485
430eb05a94f2af4a67e45b76444a008c6cd61df0c9f2fe2b5097662d82d9b495,1,
4318851c92fbeace2b71b2fc62f8212f867ffb62f294aaf064bc5de3613ca1ff,0,4.235390836098692
431c0d596000c90a3382a3ec6e89017e530d2fc0241715e09a9f1088d74dde58,0,4.41903047244976
431e523ce41f358df900a5eeabdfdfb5103d08ee6a0c7cc22261166898f220ec,0,4.239026095476737
4340cba570f430d3bc43e29ff82c19d12ab2293626834801ab4f91cb57a9fbcd,0,6.183011857296488
436864c4d51f027add6e58304a43782469ff4ea930301d44a2c51c2088e3375d,0,4.826139593963299
436ac8191486f9d48180215d25f162f6de34924e36a54cdb635c156be38980d8,0,4.812946394658573
436b7f854622332505a73ee88ab8dc433a9158e81bf40c23cc632afbc63830ca,0,4.426265382784236
43884309af7737bdfd2a6ffa4483cbdbd35c2f3fbfc815005a709c81699e9a4c,0,4.307605413286929
43a9a172162f7fcfb7293ee93224e0283324c8b6b349d640924f30e579ab89bb,0,4.363631121000615
43b31716939b5e90843ff233e638fb17a5713a225bb00e5cb1036a902e3ba335,0,4.275742100555834
43b8c4ae76ca2396a9b80291067fe02b3eadff7ba523b17f1bd841dea99f523b,0,
43d843a2be231fcf58021cd12f469d7c1247ca148ea37c46e6174b7824fc70e0,0,4.43360157054378
43da0ed0a70fae56de6b7f821f13883953a6989cd003383e4a61a3d2d0e728e9,0,4.713524212237004
43e72aa41e58271f9ae844a6bbd0d841b4afce3d78e39a94819872d4cef0ff02,0,5.159134395951769
43f3854eb36304de9f9bcc7b1f2c6a83c6e781d176f44f8f608397011749ea32,0,4.544676792159109
4420f69255bc7ef785e64d106aa994cfdd835bc86358f71f263b6afab4bc7e76,0,4.90509940672272
442b0d084366e3a218f448dcc71a4e3d555e093735b76476bfc66d1dbfe3d499,1,
442e4842e4024f9da73a3571be3b6e170eaab5a03c772e4b28ada2a557979275,0,4.1880901539709905
4430c2fcb97f444db60f877a737abf866c869005d13f6b663bc637803e7d484c,0,4.379295814485071
4431e59932e86aa47155badf1156dc36e295799a719a5960da05540a872ebdce,0,4.764316803384382
444a72cc2dbb40a18662835a6c4d15f810eaf1a23117b7c8aa0a90f226f73e16,0,4.1765262318157514
447faebec84a73f7ace12c1dcbe65c520db99efa4a14e5f918110f6c904a4c52,0,4.334734201921494
44b0b88c5adb0d803bf3121fc6ac537c5850cd3c2b0b48090aef9d54c04a321e,0,4.5948501783100575
44b7276250c2ae1c8a246f37e70d395e9a1b20ccbb4d945777eb7bb2f8c499ae,0,4.594564029296878
44be9f255e99c85586f73f6ed382162f81a1fa34fc32434157aa459c09a9c0e5,0,4.605752656054319
44c6bc24e12d0b0ef4cde7fedb1156a6cb99144e52e9f086a95e9934b2b7c3fc,0,4.684966092516225
44d5b33b54620a78e017633697fa6d4c9373e047f32cb695efef762d582d2947,0,4.85192183435762
44f9996cf1008deb86aa827773f396d6080f9521dbe5979538a4891cc70c7851,0,4.497583756263348
44fd88fb0bb11cfacbb12f8c05646f37f3a39d1b821693d52223263b797659c9,0,4.17949426274256
450aa4601990587df6ad07c54e116f28259b4cc9ba4c3476dc8946b2271de3fe,0,4.928725300426181
45105e4179d30bba8ab254555dcdb1ac86aaa533063b3eb7bea22f979805fd66,0,4.595349886732709
451a527288c07c49a74bcc16c048c849e2a019306fe5beb706b74c3b6184adc9,0,4.5892551178746315
451a93dcb057d97a341619b55fdd14eb75b0b79468860d1e7c8a575f649031b8,1,
451f6a2eb1ace2112530cb49fc70fa51a5bbdda52daa71022ce4f40e0bc90ae8,0,4.72942104899595
4520ff76fed837a7c0b2db8820f47410d943a07b8f11d802b12a03adf5397d12,0,5.75054922889592
452495958f626e4f6de7dbd7002a806c89d6ac753bb85462592a1e03e206f9b9,0,4.394965979139241
452e407c6f75c855c8485028b20563d1b7735b3c8ea38bfb8b51b65df66d5601,0,4.4049919942980305
453087eaeddfcd03798bd0ddaa4e6e0ee790e9b4fb1395cf19093c9d600ce098,0,4.704259769668004
453b21029e3a6a53a7f3230a0d0a33748ac37806f9dceb496f196aabf0f5fdc7,0,4.574136380604724
454a8c4911cede3c911b535652cf49d4439c33ba46565db546b08f856cd7c04d,0,4.4466142603896595
455c53a549e839c94fbf86774465c4ee75da0af44b1c6dcc6681f305a6976649,0,4.111968459422188
456a44054e72a917b0ac31c6afb400fa1147880d7fdbb333e3d0a4b593a6e6c5,0,6.506865736870818
4586cf5ae25d3d4287059aa50521216d221bf44e752b3aa6e911a1780325aee6,0,5.121315357930316
45c36d493c6b363fa90d4ad68c35325b4033fc2b43c0a380b453a858913ecebc,0,4.446996471046391
45d16f4abd5b60348f6687bc756b98c0eded450e33dee1493706883c00e1efd2,0,4.133233553919709
45ebf1d0358788201ce80a00a9ae1f957a678a305c7021a655eacb192078e817,0,4.938302940928249
45f9dd832a62cad0321d8c78bf3c227588f5772f7f5c899042d8ceae42b71aa1,0,4.574432495420525
45fb0100911bacb9898ddfcee76fa30346d7611c6835540ddd86d6ed38b97d07,0,4.4216768000629125
4606fb67955a8819f604c0c9db9f39c1b78b5acbdee749b25760af8c13dae405,0,4.098235371970397
462b6ef862695bfb77d8d1f391dddc7daf0ef8c7b1e711552974b15b93154780,0,4.218445664702401
4639aa94930c1b8fa3ee69deae3973dfecb926017690bd2ca08ec81a45b6a55e,0,4.0850331716776145
4643666dd637d4249848dd4bd16f09417ed3afa1dd9e869c35d505fe2c4b29a9,0,4.356283210861426
464d23de1514e6334c8c747bb3ddbee620b2d8c8b7da9393e33afe879d465aef,0,4.439839869717124
464e79d7fdedf8f79f7c2ff21ebdbf93adbfe9f68bbf187c7bfc29e9adf0053b,0,4.271521663326604
465ac22ef2e8d09bd43ca8b9e04d325f282b458f298f0d5deaddb9b55403c2c1,0,4.822048437566539
465d617c1ecf1d8b304eed426c41d70662d5fcef7d0fff461c7edf7337160e08,0,4.3832012659683155
469ee71b23546e41924c4f95512d8f993dd329427f3a6a3f4190058ca4acca97,1,
46a4e4941946b04ad742cdba8d840a4f4698e7c48fff109df1d2edd61b5e7074,0,4.41902698922961
46a962e7cb43b9b0ccea13bd557c746256d8991754e2482d4a61d4b75aec71e1,0,4.546256092666089
46c027a40591714c4af0e02f39f91fc89a99e55ed18f7f59797591d28dba81d6,0,4.440730856907288
46c1bd5b45ea5239fc606fa24034ff29a412d6ee19bb82ce90dd6b3c72ac68ef,0,4.5170267788455485
46cbc4150da588565a3e35ca0f09a1eb058410c8eb860b76b4145d20a0a71b2a,0,4.408569770175752
46d2c2ccf3b75faa87778831f701b3566f8f332890179868c51050ef4007de79,0,5.3854735743441715
46d422c109f6443a2a320ef711677bafa5e05750507be622a128635a4fe79698,0,
46e1879964966fab71008775d00233ab5f6e5d162fc3ead967d3a64697fdda76,0,4.446255131352289
46e9016ce2c969273166ca3264af4e8e2eae500b08abd5f1f04f6b312796c897,0,4.7276053609604896
46ee02df0aeb2a467cca6ca7ddebe57503c4f340a76eaa56817210b6046668f0,0,4.590136287427277
47105ff5e7bbf314d073a118d20a9539e0b661221de572ab5e5cbce0d3825773,0,4.249220415497416
471d982bbb690d428ad7125b025a4dfd729ee0c893a14d539b9eef7401803515,0,4.750973429524135
47248dd9be2ac69b04310939b95bc8c8c7407abdcde30c75de6446edf85f807f,0,4.297995052579129
473c0ed510bf80f682c533fd3e0e1979101f878ddbb0daa4365998a15ffe9a90,0,4.393184654563021
4746cc63ce82a9128134cd8eec95f9f0ede16664c8f047f4dde30d3ff98d5eb9,0,4.23957461853536
474e458b882a04bc85601b027242a1704e6ba08db5481cbbee1f7a08af74234e,0,4.6273565442035345
475582ec8c3ce97c3a3b1e6946db82ded20803852b1945b4341fdb52fa2d7190,0,4.516091418082525
47651c370ad49c82cda7189550f020d2b2ea861ecd8fdd0bc5c7a79774dd04d1,0,4.9434342439908
476ce29dce6f311ff772eabe264366fdf2d99c35cf8551a8802594c39bc6ebc6,0,4.539184367200612
47800af93cdb7bd1f4779b4f23bf47be14e613ef562681b4aa5fcb5b87320031,0,5.00227059212024
4798f71400cbee7a75da2edf8ee126dec0901992463160fd62df263c946d62e1,0,4.274264122815872
